Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[8.458236, -0.7082581, -4.671779]",../p08_2013-12-05/2013-12-05_12.31.18.jpg,ZTE-BLADE,[],,8.115644243,,2002:12:08 12:00:00,"['#faf8f8', '#868186', '#393738', '#bcb0b4', '#535256']",[],,12:31:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, 0.17706452, -2.8738933]",../p08_2013-12-05/2013-12-05_01.11.19.jpg,ZTE-BLADE,['pop_bottle'],,24.12717017,,2002:12:08 12:00:00,"['#f2eef1', '#1f1c20', '#615655', '#a79fb3', '#7a6f73']","['person', 'bottle', 'person']",,01:11:19,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.534244, -0.35412905, -2.3290794]",../p08_2013-12-05/2013-12-05_12.52.18.jpg,ZTE-BLADE,[],,12.56985009,,2002:12:08 12:00:00,"['#2c262c', '#a49cb5', '#7d747b', '#656067', '#f3eff8']",['person'],,12:52:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.6208214, -2.3290794]",../p08_2013-12-05/2013-12-05_01.44.18.jpg,ZTE-BLADE,[],,189.6429754,,2002:12:08 12:00:00,"['#443632', '#5f5a62', '#bab3c1', '#0f0f0f', '#8b8892']",[],"qrccation where tha srongih, and the irony) MOUK predominata, yy pro internal oxaminor Preparing report following: 4-4 Was cand; ida! Fequited further ctarineatios 4.5 was Candidate ¢ePIEMe ayy Ou Jey; SEIASUOWap ANBL0GE IO B 2 ued SES OUT UY o-y ROREDUERS son in, 892 Siepipues oy ¢,Yue 294LNY Pasnboy TEP IDUES O17) ser, vy POU B47 40 Supursepun PUES OU DIP gy, 220"" UMNO SHEP puEG ""KO ON O10 by UVAOIIOS ot SU odes on Bure, 4} OF UoneJopreucs ONG oF YSA AO gous dasd puw ssueuuoyod S.21ep pu © O47 Buyssoow uy PUBLUCLO 1010 6 oop pup 10 Wourssonsy fours jewoyy O14 19K ‘a wunuoparg PINCUY (S)ounWENe Pum wiuans OW oso ‘voneojpuy4.4 are candidate's Methods ang techniques @dopted 4.4 ca; indidate able to ©xplain aspects Of th le thesis Which,",01:44:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.35412905, -3.050958]",../p08_2013-12-05/2013-12-05_12.46.51.jpg,ZTE-BLADE,[],['8-12'],14.21074718,['Fear'],2002:12:08 12:00:00,"['#342c2d', '#847673', '#b0a0a8', '#6d615e', '#faeee8']",['person'],,12:46:51,"[array([-0.04127863,  0.06696235,  0.07243389,  0.02633883, -0.17687595,
        0.06407171,  0.02216759, -0.03055005,  0.16315094, -0.00186435,
        0.1377324 , -0.07209567, -0.35541457, -0.04848485, -0.00813406,
        0.12186805, -0.09937411, -0.1400155 , -0.01168618,  0.00439927,
        0.10796314,  0.11949496,  0.0030508 ,  0.05671034, -0.05370873,
       -0.41552922, -0.0631762 , -0.12056934,  0.02446887, -0.03975089,
       -0.05537283,  0.04903305, -0.10269611, -0.0681868 ,  0.06999478,
        0.08033805, -0.09042411, -0.10748741,  0.18364429,  0.03373523,
       -0.18406096, -0.01723381,  0.04132134,  0.26640034,  0.12382133,
        0.04296584,  0.03381561, -0.04128015,  0.12831353, -0.33600518,
        0.11875018,  0.1430968 ,  0.18982333,  0.11031658,  0.17664041,
       -0.19750911, -0.00520959,  0.12961073, -0.23275505,  0.12392579,
        0.00289174, -0.01958068,  0.00884579, -0.10370722,  0.18756945,
        0.08483116, -0.06865418, -0.16359015,  0.10431698, -0.18991262,
       -0.13411708,  0.13133164, -0.10150577, -0.16019449, -0.25936592,
        0.06802105,  0.37670249,  0.16739896, -0.22986671, -0.04845079,
        0.00839071,  0.00216435,  0.03936049,  0.01648393, -0.06570378,
        0.01133598, -0.15634818, -0.0358472 ,  0.16654985, -0.07398383,
       -0.04086933,  0.31152818,  0.03911214,  0.06797764,  0.07741944,
        0.05233399, -0.02740339,  0.00717808, -0.13222474, -0.06249103,
        0.14514698, -0.13029784,  0.02620592,  0.05834044, -0.24364644,
        0.11681897, -0.06980173, -0.01334556,  0.00407226, -0.06549284,
       -0.1854175 ,  0.0837138 ,  0.23401724, -0.32375151,  0.20951501,
        0.12751262,  0.01507219,  0.12542199, -0.00935578,  0.0009943 ,
       -0.01763222, -0.1519215 , -0.13580026, -0.12106419,  0.10917901,
       -0.00455836, -0.05327407,  0.0538323 ])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[6.8374147, -1.9749504, -6.66035]",../p08_2013-12-05/2013-12-05_02.40.48.jpg,ZTE-BLADE,[],,10.15735743,,2002:12:08 12:00:00,"['#988e90', '#50493f', '#747170', '#ecf2fc', '#b6abb2']",[],,02:40:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -1.0760075, -2.8738933]",../p08_2013-12-05/2013-12-05_01.09.50.jpg,ZTE-BLADE,[],,22.59107564,,2002:12:08 12:00:00,"['#9b8d98', '#f2eeee', '#191920', '#645e68', '#4c3d44']","['bottle', 'person', 'person']",,01:09:50,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -1.4301366, -6.115536]",../p08_2013-12-05/2013-12-05_02.10.51.jpg,ZTE-BLADE,[],,60.23325092,,2002:12:08 12:00:00,"['#889cdd', '#242023', '#0e0d0f', '#57525c', '#cbcdfb']",[],,02:10:51,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.53119355, -2.3290794]",../p08_2013-12-05/2013-12-05_01.13.20.jpg,ZTE-BLADE,[],,96.93968528,,2002:12:08 12:00:00,"['#e6e6ed', '#6a6365', '#19181c', '#9f959f', '#504748']","['bottle', 'person', 'person']",,01:13:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.89894295, -2.3290794]",../p08_2013-12-05/2013-12-05_01.00.48.jpg,ZTE-BLADE,[],,44.46808729,,2002:12:08 12:00:00,"['#533430', '#f4f1eb', '#141114', '#795f50', '#b99585']","['bottle', 'person', 'person']",,01:00:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[4.862464, -1.6208214, -2.8738933]",../p08_2013-12-05/2013-12-05_01.35.18.jpg,ZTE-BLADE,[],,87.59775543,,2002:12:08 12:00:00,"['#a7a2a4', '#282727', '#4a4449', '#fcfbfa', '#6f696d']",[],,01:35:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.0760075, -2.152015]",../p08_2013-12-05/2013-12-05_02.31.48.jpg,ZTE-BLADE,[],,130.6601279,,2002:12:08 12:00:00,"['#696b70', '#31251e', '#0f0e0c', '#a8a5aa', '#d6ccd5']",['tv'],"Notes & Questions fooreee Sood words , K sot may contain two oF 106, last para: “An observation is mace that around 20% of a dataset may. ‘mom aspocta por sentonco..* ee receding references support it, No reference used to this, or do the preceding refecenct = like they are opposite case? co Contributions: 1. How propa trating data 2. Determining Aspects and Sentiment 9. Combing topic modesing sentiment analy Assessment criteria Before Paragraph [_ Examination Thesis I ate 9.1 roa plagiarleod mater! 9.2 tit accurate succinct bly describes cutcon ‘ » Bullets Lists [5 ®3 research ims clearly Kdontited axtents which hav 4 v0 boon met discusses 3. $8 context resoarch well devo'oped through ppropriato, 3.6 volume ettort 37th Parla @ piece independent original wexte 38 y 3.9 * evidence appropriate methodologies #3 prosentod in suitable formats 3.10 demonstrate crt {hat aro intoligbie unambig. juous undorstancsng outcomes 3:11 Usa 0 materials conectly cites 9.12 overall presentation oppropriato 9.13 resear 7) reprosonts practical intefoctual achieves Sment candidate's oral pertorma co52 sH108 « ydebereg sayy |) ty -00U0}U08 sod wade aK e ; : peu 9 vee atedPOumuOLOd 610 B.o10pspURD ox 19 jwowssoney WOO 8 EO OR pun Rop201d e1u000 dou ia060) pyg eimai vopsiuosoxd woo 215 PAID Fa281C0 pus oFexhaxkde oy SowCOINO O47 Jo Og.LEN obs PW OOL0.D;AI J0 05 446 UPETSOPIN 2919 o;en2UOLOP Op aon UO} OFFTINS UI pojuosadd daxide 119 09.0; Been ea6copoyzous oor 29018 FeurB 10 pup jwopudopus jo o- S10 Xd0x400 100 40 oury 800U029}04 YBNRK Podoranop para Yam 2 pajuca ¢ P Jou L90q an, 1/01 (UA 0} SLO puv poyqua ms (aswosos 049 6 “HON | sis) s1>I0g i op Amop sure COINO coquasep Ap 1up0n8 one Onn Ze YdesBereg [9p0;0W poope£ord 0a FOUL OWN Loney Udeibueg 0509 by0}9 juowssorsy (eur ]USLURLOR ue BumepoU oId0} LOD *f Wa\UnUOg puu EDodey Cuwrivoiog -z coy trop Burren adaxd mop] suonnquiveg nn Losws eysoddo ein oddone ©} posn aru kevn oxy “sin Hoddns 04 poen e2ve.ejai ony ‘il sesus.ejai Bupece:d ey) “si odds 03 p toot Laces -20,0j009 Jd Biooce oK —~ 22.00 Usivc9 few Josep © 910g pUnaN jut ope B| LO}E OSG) UY, “ead 60 pd sp poog cated ‘suonseng ¥ e20N ote py — sare ena pg Srafooreee ro toBgbio unambiguous Asses: ofthe",02:31:48,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[8.825985, -2.8738933, -2.152015]",../p08_2013-12-05/2013-12-05_02.22.20.jpg,ZTE-BLADE,[],,30.06294364,,2002:12:08 12:00:00,"['#7d756f', '#3a373f', '#dfdde6', '#0c0c0f', '#a4a1af']",[],,02:22:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.8374147, -0.17706452, -6.66035]",../p08_2013-12-05/2013-12-05_12.23.18.jpg,ZTE-BLADE,[],,19.58675088,,2002:12:08 12:00:00,"['#58544a', '#b8b2be', '#6f7371', '#8f8b8b', '#ac9f9e']",[],,12:23:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.7082581, -2.6968288]",../p08_2013-12-05/2013-12-05_12.40.18.jpg,ZTE-BLADE,[],,11.68808797,,2002:12:08 12:00:00,"['#f6eaed', '#ad97a2', '#837374', '#6b5f5e', '#342e31']",['person'],,12:40:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -2.152015, -2.3290794]",../p08_2013-12-05/2013-12-05_01.56.18.jpg,ZTE-BLADE,[],,360.166168,,2002:12:08 12:00:00,"['#fcfdfe', '#a4b5cf', '#564439', '#1e1918', '#7f7779']",[],"[Bj Unks and Leads Gi wer Ei Sociat By Mobite A teocation 2 Usstatty Computing WY esearch > a Law, Heather + Moore, George Lynch, Oonagh Moore ‘Chaplalncy Doyle ‘Chaplaincy McMillan, Anne Cooke, Margaret Lennon Teresa Nugent, Christopher Swan Wenjia Wang (CMP) Te: Invitatio Time to What's © 2Medation,ppounnasee ot 890799 Anrees 6: Sash RUaIe Ail Bue eA ou 0) Od - Sung moo -3y Loon 25 4 1p pen sven) OF 197105 1907 OaeA vonepcuntane 94 aL0j09 4, ‘Aus pie ein oa SiovoWwobuvsry Lowy; COM “URUK Te “seuiiony Seocie, in US Qe = Swng Hoo sy 01005 295 soynors may ae (4119) Buy wxfsoyy ems soyneor 2007 31095 Ja1eBieW ‘24005 Jeudors4> ""we6oN « J3i5ieH “24009 5313} uous, Joureoy ae] iasrbiey/2x003 euuy “URI Aoujeydeyy, 2ihog s0ur8 244 ‘Aoujejaey 2100)y 381009 yoeueo ""ipuky 251033 ‘310017, OqieoH MET J2y1e3H MEY P7USi2183 swwopery Porgey, soyreay EV aus & I vorepsatns uy / toner fy e900 p05 eon spe27 pee OaLynch, Moore’ Chaplaincy",01:56:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -1.253072, -2.152015]",../p08_2013-12-05/2013-12-05_01.17.50.jpg,ZTE-BLADE,[],,12.18243339,,2002:12:08 12:00:00,"['#0f0d12', '#e8e9f0', '#645c63', '#938ea1', '#3d3139']",['person'],,01:17:50,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.534244, 0.17706452, -1.7978859]",../p08_2013-12-05/2013-12-05_01.36.48.jpg,ZTE-BLADE,[],,9.709336698,,2002:12:08 12:00:00,"['#514950', '#d2dff8', '#6f6974', '#85869a', '#a4abcb']",[],,01:36:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.89894295, -2.3290794]",../p08_2013-12-05/2013-12-05_02.32.18.jpg,ZTE-BLADE,[],,204.5745446,,2002:12:08 12:00:00,"['#a7a4aa', '#d6cbd6', '#100d0e', '#312420', '#6a6a70']",['tv'],"Notes & Questions Seed worts 06, last para: “An obs 4a mado that around 20% of a dataset may contain two or 0, lst observation ‘moro aspects per sontonco,.."" ks Ne reference Used to support this, do the preceding references It, oo} like they are sod opposite case? Contributions: 1. How prepare training data lomminng Aspects and Sentiment 9. Combine topic modoting sentiment analysia Assessment criteria Examination Thosis Before Paragraph ‘After 9.1 fr00 plagiaricod mator 9.2 tite accurate euccine 9.3 abstract accurately describes out > bullets Lists [ None? comes ef research nts which have been met voll davo‘oped through roferoncos 1 appropriato 5.7 thesis reports pioce independent original work 3.8 th hesis contains evidenco ‘aims clearly identified ext 38.5 context w 3.6 volume effort appropriate mot 8.9 Rosuts prosentod in suitabo formats aro 3.10 domonstrato critical un 3.11 us 3.12 thodologios used igDIo unambiguous ndorstanding outcomes 0 materia overall presentation 9.19 reprosents practical intelectual achievement tho candidate's oral Performance£Wo0> een] aes] eet) <__300N)) sri 2 staying « UdviGeseg sayy Udeibereg 910;09 ‘snonS.quweun pue Posn sox6o} Possnoap yous 00g on \yasocas 4esv0 eyeodde $400) ""| Yoddns ee2va.9}91 Burpeoaid ot) op 40Sourutioyod 1630 s.o10pspuE9 oy) jo qwowssossy JuawarOR DO Fem}>0;0141 pun j Siussaidos yarosar gy p Sreudoxddo uonojLosoxd peo Zh ¢ oxide Sepo;ow coum 05 44g S0wW09;n0 O47 BupuTy ‘SnonB.quicun pur og: 1230p FoqUD O}oRSUOWLO Oy M9212 Siew} U1 po;wesaxd syncoy oe een seS°pou}ow doxdde je.n oouopsn SuTU0N Ssoy gg ¥ 12610 juopuadopur 900: , J 9 Spode eso4n 1-6 1eUJoxIde 0,0 Jo ouNDA 9:6 SSovane! YoNaxs podearop wan yoxoocal poyL00 6'p {UPD PUP Poynuop! Acco cure SP JOU Loo anny fous (DUA 0} \auposas O41 J0 sowaoino S?00N'| S151 st911na < re Soap horenace saneqe Es x 708 PuU O;CURZOB Onn Zp fmpoi0W posue-Cod 004 4g Rout OY) Loe ULAy =) 2y0}U2 juowssossy Oupeds 4 1KUALeg siDedey Burniuoieg —z yop Busey amdaxd MoH) BUONNGLIVOD esv9 ajyeoddo o() Loddna posn eiv Loup 0%) 1©109) | Hoddna se2u8.0)81 Burpeaaxd exn 19 ex, yoddns 920a:0}a) oN = e2U0IU0N 20d ey20ckou eos ormoego uy, acl y20] ‘9d, 20 08"") Luc eu Josue u 940¢ puna yo) ope oy 090 Uy, ‘pian poog ‘suonseno ¥4a 0r looks Y Spacing nes] L.tices maa) ullets hones Nonesa =} nd intolectual Performance eee Coen cons Corry",02:32:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[7.1915436, -0.17706452, -6.4832854]",../p08_2013-12-05/2013-12-05_12.20.48.jpg,ZTE-BLADE,[],,43.25272941,,2002:12:08 12:00:00,"['#7c7a7c', '#4a443c', '#a8a1ac', '#5a6162', '#978c8e']",[],,12:20:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.8374147, -0.17706452, -6.8374147]",../p08_2013-12-05/2013-12-05_12.15.18.jpg,ZTE-BLADE,[],,5.859443004,,2002:12:08 12:00:00,"['#5f6268', '#8b8282', '#282d2c', '#574a41', '#aaa2a9']",[],,12:15:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.913422, -1.253072, -5.2165933]",../p08_2013-12-05/2013-12-05_02.07.48.jpg,ZTE-BLADE,[],,75.30612276,,2002:12:08 12:00:00,"['#4b454a', '#f4fefe', '#211e1f', '#add6fd', '#717286']",[],,02:07:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.35412905, -2.5197644]",../p08_2013-12-05/2013-12-05_01.28.48.jpg,ZTE-BLADE,[],,15.43512789,,2002:12:08 12:00:00,"['#a19197', '#4e393e', '#13141a', '#6d6569', '#efeaee']","['bottle', 'person']",,01:28:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.7363577, -0.35412905, -6.115536]",../p08_2013-12-05/2013-12-05_02.04.19.jpg,ZTE-BLADE,[],,66.62661041,,2002:12:08 12:00:00,"['#d1d6f5', '#fefefe', '#443b3e', '#a399a3', '#716a6b']",[],,02:04:19,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -0.7082581, -2.8738933]",../p08_2013-12-05/2013-12-05_12.43.48.jpg,ZTE-BLADE,['spatula'],,23.21989331,,2002:12:08 12:00:00,"['#a898a5', '#343034', '#eddee2', '#837475', '#6b6063']",['person'],,12:43:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[7.559293, -0.89894295, -5.761407]",../p08_2013-12-05/2013-12-05_01.55.48.jpg,ZTE-BLADE,[],,126.3350281,,2002:12:08 12:00:00,"['#483f3a', '#211a16', '#878ea2', '#6f6768', '#fefefe']",[],"TT papell 2 thets senna pooner neces Ona tS ee aa : acuta Prsraerber 208 | ec om = earn roe 5 September 204%, Caterge Feces 2013) sutyectccrtalns 1‘podma Mt oon nove) EE eran fare 29592 ~pawerora fa ud 29° i tun aS eA 295 91 é ciamayeners oe - 12 ene, erie N Ver HE pene Darnbeedt Hee \",01:55:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.357179, -0.17706452, -2.5197644]",../p08_2013-12-05/2013-12-05_02.20.18.jpg,ZTE-BLADE,[],,24.63089465,,2002:12:08 12:00:00,"['#fbfbfd', '#c4bdc3', '#8e8381', '#5e5551', '#1a191e']",[],,02:20:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, 0.35412905, -2.8738933]",../p08_2013-12-05/2013-12-05_01.24.48.jpg,ZTE-BLADE,[],,11.62685776,,2002:12:08 12:00:00,"['#96909f', '#51515d', '#eeedea', '#6c6b74', '#181921']","['person', 'person']",Ei =. / ra . ipa galls “a a sa = ag ie,01:24:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, 1.9749504, -2.8738933]",../p08_2013-12-05/2013-12-05_01.37.20.jpg,ZTE-BLADE,[],,2.036472,,2002:12:08 12:00:00,"['#96687f', '#6c4b55', '#fbfefe', '#b084a8', '#ccb5ee']",[],,01:37:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.825985, -1.7978859, -2.6968288]",../p08_2013-12-05/2013-12-05_12.32.48.jpg,ZTE-BLADE,[],,6.655360049,,2002:12:08 12:00:00,"['#785f56', '#fdfdee', '#2a2122', '#fde4a7', '#ca987c']",['person'],,12:32:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, 1.4301366, 1.4301366]",../p08_2013-12-05/2013-12-05_02.06.20.jpg,ZTE-BLADE,[],,39.19410801,,2002:12:08 12:00:00,"['#f3f5fd', '#43373c', '#64616b', '#9ea1be', '#19171b']",[],,02:06:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, -1.253072, -4.140586]",../p08_2013-12-05/2013-12-05_02.15.48.jpg,ZTE-BLADE,[],,168.2176649,,2002:12:08 12:00:00,"['#9b979c', '#0d0c10', '#f1f4fa', '#706564', '#463934']",[],,02:15:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
['Male'],"[9.180115, -0.89894295, -2.5197644]",../p08_2013-12-05/2013-12-05_01.01.21.jpg,ZTE-BLADE,[],['25-32'],15.29767057,['Surprise'],2002:12:08 12:00:00,"['#eee4dd', '#473134', '#645856', '#998989', '#110f14']","['cell phone', 'person', 'person']",,01:01:21,"[array([-0.08904423,  0.06075158,  0.06074622, -0.05196655, -0.12763816,
       -0.05037317, -0.09279586,  0.02515671,  0.03893067,  0.00420987,
        0.22358274, -0.00191785, -0.28671595,  0.00056785,  0.04665823,
        0.07391144, -0.0871515 , -0.01776296, -0.14448977, -0.06538711,
        0.04677903,  0.06171547,  0.07833591,  0.03637477, -0.13327956,
       -0.35097039, -0.10786396, -0.10162967,  0.05595475, -0.13298859,
        0.0381889 ,  0.0714815 , -0.04387684, -0.06648298,  0.061729  ,
        0.09208608, -0.03356981, -0.13736579,  0.23742642, -0.02655484,
       -0.10943821,  0.01942724,  0.05601399,  0.27317455,  0.17372602,
        0.04617617,  0.0873823 ,  0.01835139,  0.1101128 , -0.30857196,
        0.11823784,  0.11466945,  0.07820152,  0.09389766,  0.18633997,
       -0.15983149,  0.06295443,  0.15065464, -0.1514582 ,  0.06506097,
       -0.01208973, -0.06623825, -0.01782301, -0.13399324,  0.18901376,
        0.10876223, -0.11253824, -0.07911213,  0.08726987, -0.11089025,
       -0.08828463,  0.04376606, -0.18380715, -0.09860327, -0.26396435,
        0.04957103,  0.26932517,  0.16134185, -0.22572109,  0.03100362,
       -0.00750063, -0.02299127, -0.00295866,  0.0095147 , -0.07129635,
       -0.07941476, -0.09037402,  0.02387724,  0.17914677, -0.05135905,
       -0.0180614 ,  0.21746075,  0.03390925,  0.05040289,  0.09130043,
        0.0307844 , -0.121897  , -0.10019451, -0.08585081,  0.03146595,
        0.14535655, -0.15285851, -0.02007709,  0.07214543, -0.19222133,
        0.13632147, -0.0414828 , -0.00459671,  0.0356229 ,  0.01185054,
       -0.14075959,  0.00887471,  0.22118741, -0.22089329,  0.22842205,
        0.20446062, -0.00736248,  0.11041391,  0.08696127,  0.06717513,
       -0.03110964,  0.04457593, -0.11406954, -0.1264565 ,  0.04461275,
        0.01033163, -0.03242322,  0.04734518])]",05/12/2013,ZTE,1,"[0.0, 0.0]"
,"[7.913422, 0.35412905, -5.761407]",../p08_2013-12-05/2013-12-05_01.47.48.jpg,ZTE-BLADE,[],,92.1598603,,2002:12:08 12:00:00,"['#292420', '#93909d', '#5e544f', '#777576', '#bcc9e9']",[],,01:47:48,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.635301, 0.7082581, -4.3176503]",../p08_2013-12-05/2013-12-05_02.43.18.jpg,ZTE-BLADE,[],,131.5453512,,2002:12:08 12:00:00,"['#bfd0f0', '#9c9aa5', '#6c5f62', '#fdfefe', '#372d2f']",['tv'],,02:43:18,[],05/12/2013,ZTE,0,"[54.68943317, -5.88082647]"
,"[9.180115, -2.3290794, -2.6968288]",../p08_2013-12-05/2013-12-05_01.54.20.jpg,ZTE-BLADE,[],,245.1579705,,2002:12:08 12:00:00,"['#141319', '#bdcae6', '#6e5d58', '#463a38', '#8a8792']",[],"G.1 foo of plagiarized matorial 9.2 tte accurate and succinct 9.9 abstract accuratoly describes the outcomes racearch 24 aims cloary identified axtonts to which they have boon met d 8 context research weil developed through reforoncos 9.8 volume etfort appropriate 37 thesis pers a pioco independent original work 98 thesia contains evidence that appropriat Resuits presented in 2 9.10 demonstrate entical '0 mothodologios used table formats are intotigibie Undors: 3.11 use or reference matoria! unambit tanding IS Oppropriat ‘ation 9.13 represen 0. correctly cited 9.12 overnt present, Satisfied tho thosis Presented is candidato'g 42 Understanding Context ang Own wort: Onificanca work, }ethoos techniques ‘adopted,#2459008 pu oye:nsou ona zo 19po1wws posymberd jo cay 1pSIP PUE OW orensy HPP 0 O48 pp om ser avon com S04) O47 U poy Ounzps0;9 LORS yLD °ULNY Doznbo, “PWM 85049 Ou Jo $1005 Umcko o “z 9 Peidope Senbanpoy PUP Spowau; O10 Bepucisepun y *HOM OU 10 OouEayRB eg Pure PoV03 HOM UNO 8,01¢ppup> 81 pojuosexg U0 Cuprmeopun oy vorsica LpOsa, Ey Crudaxdde Lopesuosaxd psa. Ze P99 A190209 pL oesdaxiia Smpo;w o: 22U920}04 }0 08 4 4p FAL oWwAsvOWOp O16 Ui poworad syncoy 6 PEED I ODLEPHO suETILCO BDA Op BOWODING GurpuErsiopun ISMIDUN OYBROWLY ase 4) SIPC) Ouine Pesn soBoropoujou o7 toss Tea8° Pim jUepL6dop%4 o2od w eyo eseth jp STP HdOxACe LOH0 oun 9'6 S624940)91 UENAR A podoranop yaN {a1e0Ca! peO;UC. Gp B tout UO0d oAmy foun Loum 0} SiU03%0 puD poynuop: Aucop sure \rmo2as 04 30 2oWL22;no ox) voquZSop holENIoe FoeRSqe CE fu0nS pun ayeuncou 2-5 19poiPu pooymberd 004 1-5 SEOUL Oxf Lonmin C9.1 00 plogiarised matodat",01:54:20,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[6.2926006, 0.17706452, -7.1915436]",../p08_2013-12-05/2013-12-05_12.19.18.jpg,ZTE-BLADE,[],,19.00266702,,2002:12:08 12:00:00,"['#3f3930', '#777378', '#605a54', '#a59aa1', '#958582']",[],,12:19:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.00305, -1.9749504, -2.3290794]",../p08_2013-12-05/2013-12-05_02.02.50.jpg,ZTE-BLADE,[],,54.5007463,,2002:12:08 12:00:00,"['#a8adbe', '#17161b', '#7a7378', '#ebedf9', '#564a46']",[],pcre aaress sted Of,02:02:50,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[9.180115, -1.0760075, -2.6968288]",../p08_2013-12-05/2013-12-05_12.56.51.jpg,ZTE-BLADE,['oxygen_mask'],,8.520130474,,2002:12:08 12:00:00,"['#1e1f26', '#61565c', '#a59096', '#f5f2f7', '#c4b4c2']","['bottle', 'person']",,12:56:51,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
,"[8.104107, 0.35412905, -4.140586]",../p08_2013-12-05/2013-12-05_12.42.18.jpg,ZTE-BLADE,[],,12.86299123,,2002:12:08 12:00:00,"['#68626d', '#2e2a31', '#7d757f', '#a99db7', '#f3edf5']",['person'],,12:42:18,[],05/12/2013,ZTE,0,"[0.0, 0.0]"
